,title,area,numberOfRooms,price,town,district
6002,sahibinden bezirganbahçe de kiralık daire,90,2+1,6.500,Merkez,İstasyon Mh.
6003,HALKALI DİVAN RESİDENCE FULL EŞYALI TERASLI GÖL MANZARALI 2+1,92,2+1,15.000,Merkez,İstasyon Mh.
6004,ATATÜRK MAH AVM VE HAVAİST DURAĞINA 7-8 DK YÜRÜME MESAFESİNDE,105,2+1,6.250,Halkalı,Atatürk Mh.
6005,ATAKENT DUMANKAYA KONSEPT KİRALIK 1+1 70M2 DAİRE,70,1+1,105.000,Halkalı,Atakent Mah.
6006,Küçükçekmece Atakent Kardelen Evleri 132m2 3+1 Kiralık Daire,132,3+1,12.000,Halkalı,Atakent Mah.
6007,"BARIŞ'TAN ULTRA GENİŞ 3 BALKONLU MASRAFSIZ 3,5+1 ARAKAT DAİRE",200,3.5+1,6.500,Sefaköy,Fevzi Çakmak Mh.
6008,AVRUPA KONUTLARI 4 2+1 KİRALIK DAİRE,110,2+1,22.500,Halkalı,Halkalı Merkez Mh.
6009,AVRUPA KONUTLARI 4'de KİRALIK 3+1 PEYZAJ CEPHE DAİRE,175,3+1,19.000,Sefaköy,İnönü Mh.
6010,*GÜLTEPE EMLAKTAN*YENİ BİNA 2+1 FUL EŞYALI METROBÜSE YAKIN DAİRE,85,2+1,8.000,Sefaköy,Gültepe Mh.
6011,EŞYALI 2+1 CUMHURİYETTE CADDE ÜZERİ 1.KAT 70m2 DAİRE,70,2+1,6.000,Merkez,Cumhuriyet Mah.
6012,ATAKENT HALKALI SELAKTA PROJESİNDE 1+1 EŞYALI KIRALIK DAİRE,98,1+1,8.250,Halkalı,Halkalı Merkez Mh.
6013,ATAKENT ARENAPARK CİVARI FULL EŞYALI KİRALİK 1+1 DAİRE,55,1+1,6.000,Halkalı,Atakent Mah.
6014,Sefaköy Kiptaş Konutları 2+1 kiralık 103 m2,103,2+1,8.000,Sefaköy,Fevzi Çakmak Mh.
6015,SOYAK OLYMPİA DA 11. BÖLGEDE AY SONU BOŞ ÜST KAT KİRALIK 1+1,60,1+1,6.000,Halkalı,Atakent Mah.
6016,kiralık dublex daire,160,4.5+1,8.000,Halkalı,Halkalı Merkez Mh.
6017,YILLIK PEŞİN KİRALIK / HALKALI / SIFIR 2+1 / SİTE İÇİ,112,2+1,11.000,Halkalı,Halkalı Merkez Mh.
6018,ATAKENT ORKİDE 1 EVLERİ ARAKAT BOŞ 2+1 KİRALIK DAİRE,75,2+1,7.000,Halkalı,Atakent Mah.
6019,Kurumsal yerde çalışanlar tercihimizdir.,100,2+1,6.000,Halkalı,Atatürk Mh.
6020,E-5 METROBÜS YAKIN GÜVENLİKLİ SEFAKÖY YENİBOSNA KİRALIK,58,1+0,5.750,Sefaköy,Kartaltepe Mah.
6021,HALKALI KONUTBİRLİK SİTESİNDE KİRALIK Y.GİRİŞ TEMİZ BAKIMLI,95,2+1,5.500,Merkez,İstasyon Mh.
6022,AKASYA 2 SİTESİNDE TADİLATLİ 3+1 11.500 TL,132,3+1,11.500,Halkalı,Atakent Mah.
6023,AVRUPA KONUTLARI 3 1 ARTI 1 ESYALI YÜKSEK KAT GÖL MANZARA,84,1+1,13.000,Halkalı,Halkalı Merkez Mh.
6024,İSTANBUL SARAYLARI KİRALIK 3+1 TEMİZ DAİRE,138,3+1,17.000,Halkalı,Atakent Mah.
6025,GÜNCEL - TEMA İSTANBUL 'DA KİRALIK 3+1 150M2 ARAKAT BOŞ DAİRE,150,3+1,19.500,Halkalı,Atakent Mah.
6026,AVRUPA KONUTLARI 4 2. ETAP 3+1 OTURMAYA HAZIR KİRALIK,173,3+1,20.000,Sefaköy,İnönü Mh.
6027,ufuk'tan halkalı Atakent 3.etap'da kiralık 1+1,75,1+1,5.750,Halkalı,Atakent Mah.
6028,ALTIN EMLAK halkalı atakent MEYDAN HALKALI 1+1-Boş-Temiz,65,1+1,8.000,Halkalı,Halkalı Merkez Mh.
6029,OZAN EMLAKTAN CUMHURİYETTE 2+1 2.KAT FUL ESYALI TEMİZ DAİRE,90,2+1,8.250,Merkez,Cumhuriyet Mah.
6030,TEKNİK YAPI METROPARK 1+1 EŞYALI KİRALIK DAİRE,59,1+1,8.000,Halkalı,Atatürk Mh.
6031,TORKAM E-5-Evinizden çıkın metrobüs karşınızda...,55,1+1,8.000,Sefaköy,Kartaltepe Mah.
6032,Cennet Mahallesinde 2 ay'a teslim Kiralık Daire,100,2+1,9.700,Merkez,Fatih Mah.
6033,SOYAK EVOSTAR 2+1 BALKONLU KIRALIK DAIRE,82,2+1,8.500,Halkalı,Atakent Mah.
6034,AVRUPA KONUTLARI ATAKENT 4 SİTESİNDE KİRALIK 4+1,204,4+1,25.000,Sefaköy,İnönü Mh.
6035,ATAKENT MENEKŞE SİTESİNDE 2+1 84 M2 BAKIMLI TEMİZ KİRALIK DAİRE,84,2+1,8.000,Halkalı,Atakent Mah.
6036,Worldclass Halkalı Akasya 2 Sitesi Tadilatlı ve Kısmi eşyalı 3+1,132,3+1,11.500,Halkalı,Atakent Mah.
6037,yabanci bekar halkali esyali yüksek müstakil giriş aylik verilir,70,1+1,5.800,Sefaköy,Söğütlü Çeşme Mh.
6038,ATAKENT MAHALLESİ SİTE İÇINDE KİRALIK BAHÇE KAT DAİRE,140,3+1,5.000,Halkalı,Atakent Mah.
6039,TEKNİK YAPI METROPARK SİTESİNDE C BLOK 1+1 59M2 KİRALIK DAİRE,59,1+1,7.000,Halkalı,Atatürk Mh.
6040,TOKİ FULYA EVLERİNDE KİRALIK 3+1 132 M2 GÖL MANZARALI 10.000 TL,132,3+1,10.000,Halkalı,Atakent Mah.
6041,"Bosphorus City Eşyalı 2+1 Kiralık Daire "" Yıllık Peşin Kira """,105,2+1,16.000,Halkalı,Atakent Mah.
6042,SOYAK EVOSTAR 1+1 ÇİFT BALKONLU HAVUZ MANZARALI KİRALIK,56,1+1,7.000,Halkalı,Atakent Mah.
6043,TOKİ BEZİRGANBAHÇE ÜST BLOKLARDA BOYALI TEMİZ KİRALIK,96,2+1,5.500,Merkez,İstasyon Mh.
6044,Küçükçekmece Atakent Mah Kiralık Site içi Daire,105,2+1,9.500,Halkalı,Atakent Mah.
6045,sefaköy inönü mh 2+1 kiralık daire secenekleri okuyunuz,120,2+1,6.250,Sefaköy,İnönü Mh.
6046,M.AKİF KALP HASTANESİ ARKASINDA KİRALIK KÜÇÜK DUBLEKS DAİRE,85,1.5+1,5.000,Merkez,İstasyon Mh.
6047,SAHİBİNDEN 1+1 SOYAK OLYMPİAKENT SİTESİ 11.BÖLGE EŞYALI DAİRE,60,1+1,8.750,Halkalı,Atakent Mah.
6048,Beşyol metrobüs durağına 50 m eşyalı kiralık 2+1 dubleks daire,130,2+1,9.000,Sefaköy,Gültepe Mh.
6049,2+1 85m2 OTOPARKLI ÖN CEPE METROBÜSE 15DK MESAFEDE KİRALIK DAİRE,95,2+1,6.750,Sefaköy,Sultan Murat Mah.
6050,BOSPHORUS CİTY 70 m2 1+1 BOĞAZ MANZARALI 7.250 TL,70,1+1,7.250,Halkalı,Atakent Mah.
6051,SEFAKÖY BEŞYOL FUL EŞYALI KİRALIK DAİRE METROBUSE 2DK,90,2+1,9.000,Sefaköy,Beşyol Mh.
6052,TİMURYAPI INŞAATTAN GÜZELEVLER SİTESİNDE KİRALIK 1+ 1DAİRE,70,1+1,5.900,Sefaköy,İnönü Mh.
6053,Bousphorus City Eşyalı Boyalı 1+0 Daire,55,1+0,7.500,Halkalı,Atakent Mah.
6054,Halkalı Atakent - İstanbul Lounge 2 - Kiralık 2+1 Daire,78,2+1,10.000,Halkalı,Atakent Mah.
6055,OYAK 1 SİTESİNDE KİRALIK 2+1 DAİRE,110,2+1,7.500,Sefaköy,Söğütlü Çeşme Mh.
6056,İNÖNÜ MAHALLESİN'DE 1+1 BAHÇELİ KİRALIK DAİRE KAHRAMAN'DA,95,1+1,4.500,Sefaköy,İnönü Mh.
6057,HALKALI MEYDAN DA SİTE İÇİNDE KİRALIK 3+1 4. KAT DAİRE,120,3+1,6.500,Halkalı,Halkalı Merkez Mh.
6058,SAHİBİNDEN KİRALIK 1+1 DAİRE,57,1+1,5.000,Halkalı,Atakent Mah.
6059,TEMA İSTANBUL'DA KİRALIK DOĞU CEPHELİ HAVUZ MANZARALI 4+1 DAİRE,186,4+1,22.000,Halkalı,Atakent Mah.
6060,İSTANBUL SARAYLARI KISMİ EŞYALI KİRALIK BAHÇE KATI DAİRE,200,3+1,26.000,Halkalı,Atakent Mah.
6061,SAHİBİNDEN KİRALIK AVRUPA KONUTLARI 4B BAHÇE KATI,180,2+1,20.000,Sefaköy,İnönü Mh.
6062,AVRUPA KONUTLARI 4 2+1 KİRALIK DAİRE,110,2+1,15.000,Halkalı,Halkalı Merkez Mh.
6063,SOYAK OLYMPİA DA 1.ETAP 1.BÖLGEDE BOŞ TEMİZ KOMBİLİ KİRALIK 1+1,60,1+1,6.800,Halkalı,Atakent Mah.
6064,Sefaköyde 2+1 eşyalı daire,90,2+1,6.000,Sefaköy,Tevfik Bey Mah.
6065,TORKAM E-5 DE PEYZAJ VE CADDE CEPHE AÇIK MUTFAK 2+1 EŞYASIZ,90,2+1,10.000,Sefaköy,Kartaltepe Mah.
6066,Memur ve Aileye Uygun,90,2+1,9.000,Merkez,İstasyon Mh.
6067,CADDE EMLAK YENİMAHALLE 3+1 110 M2 DÜZ GİRİŞ KISMİ EŞYALI KİRALK,110,3+1,6.100,Cennet,Yeni Mahalle Mah.
6068,ATAKENT MEYDAN EMLAKTAN 3ETAP80Lİ BÖLGEDE EŞYALI KİRALIK DAİRE,75,1+1,7.500,Halkalı,Atakent Mah.
6069,HALKALI MERKEZ MAH 3+1 AİLEYE KİRALIK,115,3+1,7.800,Merkez,İstasyon Mh.
6070,DERELİ GAYRİMENKUL HALKALI GÜNEŞPARK EVLERİ KİRALIK 4+1 DAİRE,198,4+1,20.000,Halkalı,Atakent Mah.
6071,KONUTBİRLİK 1.İNCİ KISIMDA 2+1 85M2 FIRSAT KİRALIK DAİRE,85,2+1,5.990,Merkez,İstasyon Mh.
6072,TOKİ AKASYA 2 'DE 132M KİRALIK MERKEZDE OKULLARA YAKIN,132,3+1,9.500,Halkalı,Atakent Mah.
6073,"ATAKENT 3. ETAP'TA 1+1, 47 M2 EŞYALI TEMİZ KİRALIK",60,1+1,7.000,Halkalı,Atakent Mah.
6074,YILLIK PEŞİN KİRALIK / HALKALI / SIFIR 3+1 / SİTE İÇİ,127,3+1,15.000,Halkalı,Halkalı Merkez Mh.
6075,EŞYALI ONUR MARKET YAKINI KİRALIK 2+1 90M2 YABANCIYA UYGUN DAİRE,95,2+1,7.300,Merkez,Kanarya Mah.
6076,İSTANBUL SARAYLARI 3+1 KİRALIK DAİRE,138,3+1,17.000,Halkalı,Atakent Mah.
6077,KÜÇÜKÇEKMECE GÜNEŞLİ HAVAALANI KİRALIK REZİDANS 1+0 DAİRELER,58,1+0,5.750,Sefaköy,Kartaltepe Mah.
6078,Kiptaş sefaköy evleri 3+1 Kiralık Daire,129,3+1,12.500,Sefaköy,Fevzi Çakmak Mh.
6079,DUMANKAYA 124M2 2+1 PEYZAJ MANZARALI KİRALIK DAİRE,124,2+1,9.500,Halkalı,Atakent Mah.
6080,BOSPHORUS CİTY DE FULLL EŞYALI KİRALIK DAİRE,110,2+1,13.000,Halkalı,Atakent Mah.
6081,ATAKENT 3.ETAPTA MERKEZİ KONUMDA 3 ODA 1 SALON TEMİZ TADİLATLI,110,3+1,8.500,Halkalı,Atakent Mah.
6082,İSTANBUL SARAYLARI'NDA YEMYEŞİL BAHÇELİ 3+1 KİRALIK DAİRE,200,3+1,25.000,Halkalı,Atakent Mah.
6083,MEYDAN HALKALIDA 2+1 TABELA DEĞERİ YÜKSEK EN BÜYÜK M² HOMEOFİS,105,2+1,13.500,Halkalı,Halkalı Merkez Mh.
6084,"HALKALI MERKEZ MAHALLESİNDE KİRALIK DAİRE 2+1 120 M2,ARA KAT",120,2+1,9.000,Halkalı,Halkalı Merkez Mh.
6085,AİLE BİNASINDA KİRALIK 2 ODA 1 SALON,70,2+1,4.000,Halkalı,Atatürk Mh.
6086,MERAL R6223 Barbaros Cd FULL EŞYALI Sadece Memura 1+1,65,2+1,5.000,Sefaköy,Yeşilova Mh.
6087,HALKALI KORU SİTESİNDE KİRALIK 3+1 GİRİŞ KATI BAHÇE KULLANIMLI,120,3+1,5.750,Halkalı,Halkalı Merkez Mh.
6088,"METROBÜSE AREL &. AYDIN ÜNÜVERSİNr YÜRÜME MESAFESİN,DE 2+1. DİRE",100,2+1,10.000,Sefaköy,Gültepe Mh.
6089,ATAKENT SOYAK EVOSTAR 1+1 EŞYALI 47 m2 KİRALIK DAİRE,47,1+1,7.500,Halkalı,Atakent Mah.
6090,VİP TEN BOSPHORUS CİTY DE 3+1 FULL EŞYALI KİRALIK DAİRE BOŞ,138,3+1,17.500,Halkalı,Atakent Mah.
6091,BOSPHORUS CİTY DE EŞYALI KİRALIK PENTHOSE DAİRE,220,2.5+1,29.500,Halkalı,Atakent Mah.
6092,BAKIRCI'DAN KÜÇÜKÇEKMECE SEFAKÖYDE KİRALIK DAİRE 2+1,105,2+1,6.200,Sefaköy,Tevfik Bey Mah.
6093,HALKALI MERKEZ MAHALLESİNDE EŞYALI KİRALİK DAİRE,100,2+1,5.000,Halkalı,Halkalı Merkez Mh.
6094,ÖZSEBADAN KEMALPAŞAda E5 METROBÜSE ÇOK YAKIN KİRALIK DAİRE,85,2+1,6.500,Sefaköy,Kemalpaşa Mh.
6095,TEMA İSTANBUL'DA 1+1 KİRALIK SIFIR EŞYALI DAİRE,74,1+1,13.000,Halkalı,Atakent Mah.
6096,SEFAKÖY TORKAM RESİDANCES 3+1KİRALIK DAİRE شقة للايجار داخل مجمع,120,3+1,18.000,Sefaköy,Kartaltepe Mah.
6097,ISTANBUL SARAYLARI BALKONLU 2+1 119M2 COK TEMIZ,119,2+1,12.000,Halkalı,Atakent Mah.
6098,HALKALI HASTANELER BÖLGESİNDE KİRALIK 2+1 DAİRE,75,2+1,4.650,Yarımburgaz,Yarımburgaz Mh.
6099,"DUMANKAYA KONSEPT'E 1+1, KİRALIK DAİRE",65,1+1,6.000,Halkalı,Atakent Mah.
6100,ATAKENT GÜNEŞ PARK EVLERİNDE 4+1 DAİRE,180,4+1,18.000,Halkalı,Atakent Mah.
6101,Yahya Kemal K.merkezi karşısı 2+1 90m2 kiralık arakat boş daire,90,2+1,5.500,Halkalı,Halkalı Merkez Mh.
6102,BEZİRGAN BAHÇE EVLERİNDE 2+1 90 m MERKEZİ KONUMDA ULAŞIMA YAKIN,110,2+1,7.000,Merkez,İstasyon Mh.
6103,İPEK GAYRİMENKULDEN KİRALIK DAİRE VE OFİS,125,2+1,6.000,Halkalı,Mehmet Akif Mah.
6104,Toki Bezirganbahçe'de 90m2 Marmaray'a Yakın 2+1 Kiralık Daire,90,2+1,6.500,Merkez,İstasyon Mh.
6105,ATAKENT MAHALLESİ DUMANKAYA MİKS SİTESİNDE KİRALIK EŞYALI DAİRE,58,1+1,6.500,Halkalı,Atakent Mah.
6106,CADDE EMLAK YEŞİLOVA MAH 2+1 110 M2 25 YILLIK BİNADA KİRALIK,110,2+1,5.200,Sefaköy,Yeşilova Mh.
6107,Elitistpark Konutları'nda 111m2 Kapalı Mutfak 2+1 Kiralık Daire,111,2+1,8.500,Halkalı,Halkalı Merkez Mh.
6108,METROYA 50M MESAFEDE 80M2 1+1 GİRİŞ KURUMSAL ÇALIŞANA,80,1+1,3.650,Halkalı,Mehmet Akif Mah.
6109,DUMANKAYA KONSEPT'DE 1+1 KİRALIK DAİRE,65,1+1,8.000,Halkalı,Atakent Mah.
6110,BOSPHORUS CITY SARAYBAHÇE 3+1 MANZARALI KİRALIK DAİRE,163,3+1,16.000,Halkalı,Atakent Mah.
6111,ESSALI 2t1 METROBUSUN DIBINDE SADECE (2 AYLIGINI NA VERILECEK,110,2+1,7.000,Sefaköy,Gültepe Mh.
6112,DOĞAN'DAN İNÖNÜ MH.ŞİRİN SİTESİNDE 1.KAT 2+1 BALKONLU DAİRE,90,2+1,4.500,Sefaköy,İnönü Mh.
6113,ATAKENT SOYAK OLYMPİAKENT SİTESİ 2+1 94 m2 KİRALIK DAİRE,94,2+1,11.000,Halkalı,Atakent Mah.
6114,HALKALI MEYDAN EŞYALI2+1 UZUN-KISA DÖNEM KİRALIKDAİRE,155,2+1,12.000,Halkalı,Halkalı Merkez Mh.
6115,CENNET KORU GÖL MANZARALI KİRALIK 2+1 DAİRE,137,2+1,15.000,Merkez,Cumhuriyet Mah.
6116,KÜÇÜKÇEKMEÇE FEVZİCAKMAK TA 3+1 KİRALIK,150,3+1,5.200,Sefaköy,Fevzi Çakmak Mh.
6117,ELİTE GAYRİMENKUL'DEN ELİTE CİTY 3+1 KISA BLOKDA KİRALIK DAİRE,186,3+1,20.000,Halkalı,Atakent Mah.
6118,HALKALI ATAKENT GÜNEŞPARK 3 EVLERİNDE KİRALIK TEMİZ DAİRE,135,3+1,13.700,Halkalı,Atakent Mah.
6119,YENİBOSNA-SEFAKÖY GÜNEŞLİ KÜÇÜKÇEKMECE 1+1 KİRALIK DAİRELER,90,1+1,8.000,Sefaköy,Kartaltepe Mah.
6120,ATAKENT TEKNİK YAPI METROPARK 3+1 DAİRE,134,3+1,14.000,Halkalı,Atatürk Mh.
6121,TEMA İSTANBUL'DA BÜYÜK YATAK ODALI EŞYALI BOŞ KİRALIK 156m2 3+1,156,3+1,25.000,Halkalı,Atakent Mah.
6122,AVRUPA KONUTLARI ATAKENT 2'DE KİRALIK 1+1 93 M2,93,1+1,8.500,Halkalı,Halkalı Merkez Mh.
6123,DUMANKAYA MİKS 1+0 BOŞ TAŞINMAYA HAZIR KİRALIK,45,1+0,4.500,Halkalı,Atakent Mah.
6124,TEMA İSTANBUL 157M2 3+1 BOŞ YADA EŞYALI KİRALIK DAİRE,157,3+1,20.000,Halkalı,Atakent Mah.
6125,GENİŞ KULLANIŞLI GÖL MANZARALI 2+1 KİRALIK DAİRE,120,2+1,4.250,Yarımburgaz,Yarımburgaz Mh.
6126,Halkalı zeynebiye cad. Kiralık 200m2 dublex daire,120,3+1,7.500,Halkalı,Halkalı Merkez Mh.
6127,BOSPHORUS CİTY'DE PENTHOUSE 2.5+1 EŞYALI KİRALIK DAİRE,220,2.5+1,30.000,Halkalı,Atakent Mah.
6128,Bosphorus Cıty Ful Manzaralı 1+1 Kiralık Daire,70,1+1,7.500,Halkalı,Atakent Mah.
6129,SOYAK olimpia tadilatlı ferah boş daire,94,2+1,10.250,Halkalı,Atakent Mah.
6130,ATAKANT 2. ETAP 1+1 ODA ARENA PARKA YAKIN EYLÜLDE BOŞALACAK,60,1+1,6.000,Halkalı,Atakent Mah.
6131,LOCAMAHAL'DE DENİZ MANZARALI LÜX 4+1 SIFIR DAİRE *,207,4+1,26.000,Halkalı,Halkalı Merkez Mh.
6132,GEM/PA GROUP'DAN ATAKENT 3.ETAP 506 ADA 2+1 95 M2 KİRALIK DAİRE,95,2+1,8.000,Halkalı,Atakent Mah.
6133,ATAKENT İSTANBUL SARAYLARI 4+1 SUYA SIFIR KİRALIK YALI DAİRESİ,220,4+1,35.000,Halkalı,Atakent Mah.
6134,2+1 Yeni bina kiralık temiz daire,85,2+1,5.500,Merkez,Cumhuriyet Mah.
6135,# MEGA GAYRİMENKUL # BLUE LAKE 3+1 B BLOK 8 KAT NET 130m2,165,3+1,16.500,Merkez,Fatih Mah.
6136,EFOR'DAN SİTE İÇİNDE 2.KAT 2+1 5.000 TL,100,2+1,5.000,Sefaköy,Gültepe Mh.
6137,DUMANKAYA MİX ' DE 1+1 58 M2 EŞYALI KİRALIK DAİRE 7.250 TL,58,1+1,7.250,Halkalı,Atakent Mah.
6138,AVRUPA KONUTLARI ATAKENT 4B BAHÇE KATI EŞYALI KİRALIK 2+1,106,2+1,22.500,Sefaköy,İnönü Mh.
6139,SEFAKÖY TORKAM RESİDANCES 1+1KİRALIK DAİRE شقة للايجار داخل مجمع,70,1+1,8.500,Sefaköy,Kartaltepe Mah.
6140,SEFAKÖY TORKAM RESİDANCES 1+1KİRALIK DAİRE شقة للايجار داخل مجمع,70,1+1,8.500,Sefaköy,Kartaltepe Mah.
6141,REALEXPERT'TEN SOYAK EVOSTAR'DA 2+1 KİRALIK DAİRE,70,2+1,7.000,Halkalı,Atakent Mah.
6142,ATAKENT İNANLAR TERRACE TEMA SİTESİNDE EŞYALI KİRALIK 1+1 DAİRE,93,1+1,10.000,Halkalı,Atakent Mah.
6143,KSS Hastane yanı Dumankaya Miks EŞYALI 1+1 Kiralık luks daire,57,1+1,6.100,Halkalı,Atakent Mah.
6144,SAHİBİNDEN KİRALIK 3+1 HAVAİST VE MARMARAYIN DİBİNDE ARAKAT BOŞ,115,3+1,7.800,Merkez,İstasyon Mh.
6145,HALKALI'DA BASIN EKSPRES'E YAKIN 3+1 120 m2 KİRALIK SIFIR DAİRE,120,3+1,8.000,Halkalı,Halkalı Merkez Mh.
6146,CADDE EMLAK SEFAKÖY SÜPER KONUMDA 60 M2 BALKONLU KURUMSALA 1+1,60,1+1,5.350,Sefaköy,Kartaltepe Mah.
6147,KÜÇÜKCEKMECE CENNETMAHALESİNDE KİRALIK DAİRE 145M 3+1 SIFIR,150,3+1,9.500,Cennet,
6148,TORKAM E5'TE MÜKEMMEL KONUM KİRALIK SIFIR DAİRE & HOME OFİS,54,1+1,8.000,Sefaköy,Kartaltepe Mah.
6149,▀▄▀▄METROPOLDEN HALKALIDA 3+1 120 M KİRALIK DAİRE,120,3+1,6.000,Halkalı,Halkalı Merkez Mh.
6150,OĞUZ EMLAKTAN KONUTBİRLİK SİTESİNDE 1 AYLIK,75,2+1,7.500,Merkez,İstasyon Mh.
6151,SAHİBİNDEN KİRALIK FULL EŞYALI 2+1 YÜKSEK GİRİŞ KİRALIK DAİRE,110,2+1,6.500,Merkez,Kanarya Mah.
6152,BOSPHORUS CİTY ORTAKÖY 1+0 FULL MANZARALI KİRALIK DAİRE,60,1+0,6.000,Halkalı,Atakent Mah.
6153,SİNPAŞ İSTANBUL SARAYLARI KİRALIK 1+1 DAİRE FULL EŞYALI 74 M2,74,1+1,10.000,Halkalı,Atakent Mah.
6154,BOSPHORUS CITY DE 3+1 141 M2 KIRALIK DAIRE GUNCEL,141,3+1,16.500,Halkalı,Atakent Mah.
6155,Ahmet Bağcı,98,2+1,6.500,Sefaköy,Sultan Murat Mah.
6156,CENTER EMLAKTAN SOYAK PARK APARTS TA 1+0 KİRALIK STÜDYO DAİRE,32,1+0,4.250,Halkalı,Atakent Mah.
6157,ATAKENT AVRUPA KONUTLARI 2 LÜKS SİTE FULL EŞYALI TEMİZ DAİRE,169,3+1,20.000,Halkalı,Halkalı Merkez Mh.
6158,ÖZGÖRMÜŞ TEN SIFIR 2+1 85M2 REZİDANSDA KİRALIK DAİRE,85,2+1,7.500,Sefaköy,İnönü Mh.
6159,GÜNCEL! ATAKENT DUMANKAYA MİKS KISMİ EŞYALI KİRALIK 1+1,58,1+1,6.500,Halkalı,Atakent Mah.
6160,ATAKENT SUTEK BLOKLARINDA 2+1 87 M2 KİRALIK DAİRE,95,2+1,7.150,Halkalı,Atakent Mah.
6161,M.AKİF MAH TEMİZ BALKONLU 2+1 BAHCE KAT,70,2+1,3.000,Halkalı,Mehmet Akif Mah.
6162,HALKALI ATAKENT BOSPHORUS CİTY ERGUVAN 122 m2 3+1 KİRALIK DAİRE,122,3+1,13.500,Halkalı,Atakent Mah.
6163,Laleşehir Konaklarında 2+1 116m2 Kiralık Daire,116,2+1,10.000,Halkalı,Halkalı Merkez Mh.
6164,Site İçerisinde Kiralık Özel Daire,115,3+1,9.000,Merkez,Kanarya Mah.
6165,BARIŞ'TAN YENİ BİNADA ASANSÖRLÜ K.OTOPARKLI LÜKS 3+1 DAİRE,120,3+1,9.000,Merkez,Cumhuriyet Mah.
6166,yeşilova mah de 4+1 150m2 kat 6 kiralık daire vardar emlak,160,4+1,8.000,Sefaköy,Yeşilova Mh.
6167,ESYALI. KIRAI. DAIRE. İNONU. İTFAİYE. YAKININDA,120,3+1,7.500,Sefaköy,İnönü Mh.
6168,BOSPHOURS CİTY 105m2 2+1 KIRALIK DAİRE,105,2+1,12.000,Halkalı,Atakent Mah.
6169,SEFAKÖY TORKAM E 5 RESİDANCES 1+1 C BLOK 55 M2 3.KAT KİRALIK,55,1+1,8.500,Sefaköy,Kartaltepe Mah.
6170,BOSPHORUS CİTY'DE 2+1 EŞYALI KİRALIK DAİRE,103,2+1,12.000,Halkalı,Atakent Mah.
6171,DUMANKAYA MİKS TE 1+0 42 M2 GOL VE HAVUZ MANZARALI ESYALİ,42,1+0,5.250,Halkalı,Atakent Mah.
6172,ATAKENT 3.ETAP ARENAPARK AVM YURUME MESAFESİNDE EŞYALI 1+1 DAİRE,75,1+1,6.500,Halkalı,Atakent Mah.
6173,Atakent Dumankaya Miks'te 58m2 1+1 Boş Kanuni Hastanesi Kiralık,56,1+1,6.050,Halkalı,Atakent Mah.
6174,İKİTELLİ ATATÜRK MAH KİRALIK 1+1,80,1+1,4.500,Halkalı,Atatürk Mh.
6175,"Halkalı Atakent ""1+1 Eşyalı Ve Boş"" Kiralık Daire",60,1+1,6.500,Halkalı,Atakent Mah.
6176,( KİRALIK DAİRE ) ATATÜRK MAH. GÜNEY CEPHE 2+1 5.KAT,100,2+1,3.400,Halkalı,Atatürk Mh.
6177,Tema İstanbul Kiralık Daire / 3+1 147m2 Panoramik Manzara,147,3+1,22.000,Halkalı,Atakent Mah.
6178,.........2+1.... .......bahçekat ı...........yeni bina.........,85,2+1,4.200,Merkez,Kanarya Mah.
6179,Worldclass Halkalı Akasya 2 Sitesi Eşyalı 3+1 132m2,132,3+1,11.500,Halkalı,Atakent Mah.
6180,ATAKENT ORKİDE 2'DE 4+1 KİRALIK DAİRE,192,4+1,13.500,Halkalı,Atakent Mah.
6181,BOSPHORUS CİTY DE KİRALIK EŞYALI 1+1 DAİRE,70,1+1,7.500,Halkalı,Atakent Mah.
6182,Halkalı Atakent Manolya Sitesi 6. Kat 2+1 85 m2 Eşyalı Daire,85,2+1,9.500,Halkalı,Atakent Mah.
6183,HALKALI HASTANELER BÖLGESİNDE KİRALIK 3+1DAİRE,106,3+1,7.350,Merkez,İstasyon Mh.
6184,YESİLOVA MAH DELİORMAN CADDESİNDE BAYAN ÖĞRENCİYE UYGUN 3+1 DBLX,160,3+1,6.800,Sefaköy,Yeşilova Mh.
6185,EFOR'DAN FULL EŞYALI 2+1 2.KAT AREL - AYDIN UNİV. YAKIN,90,2+1,8.250,Sefaköy,Gültepe Mh.
6186,KARAOĞLU EMLAKTAN İSTASYON MAH EŞYALI 2+1 DAİRE,95,2+1,6.250,Merkez,İstasyon Mh.
6187,AVRUPA KONUTLARI ATAKENT 2 DE 1+1 93M2 HAVUZ CEPHE MUHTEŞEM,93,1+1,9.000,Halkalı,Halkalı Merkez Mh.
6188,SEFAKÖY TORKAM RESİDANCES 3+1KİRALIK DAİRE شقة للايجار داخل مجمع,120,3+1,15.000,Sefaköy,Kartaltepe Mah.
6189,TEMA İSTANBULDA 1+1 EŞYALI MİGROSUN ÜSTÜNDE KİRALIK GÜNCEL DAİRE,74,1+1,11.500,Halkalı,Atakent Mah.
6190,REALEXPERTTEN SOYAK EVOSTAR'DA EŞYALI BALKONLU 1+1 KİRALIK DAİRE,54,1+1,6.750,Halkalı,Atakent Mah.
6191,*GÜLTEPE EMLAKTAN*YENİ BİNA FUL EŞYALI 2+1 BALKONLU TEMİZ DAİRE*,90,2+1,10.000,Sefaköy,Gültepe Mh.
