,title,area,numberOfRooms,price,town,district
17779,Ağaoğlu Maslak 1453 Kiralık 3+1 Daire Eclipse Maslak,198.0,3+1,35.000,Merkez,Maslak Mah.
17780,Baltalimanı Mahallesinde 2+1 Kiralık Daire,100.0,2+1,8.500,Rumelihisarı,Baltalimanı Mh.
17781,Tarabya Eşyalı Lux Kiralık Daire,140.0,3+1,30.000,Tarabya,Kireçburnu Mh.
17782,MASLAK 1453 Güncel 2+1 Hemen Oturum Fırsatı BOŞ!!,150.0,2+1,25.000,Merkez,Maslak Mah.
17783,İstinyepark Evlerinde Kiralık 300m2 Vadide Çatı Dubleksi / LUX,300.0,4+1,125.000,İstinye,Pınar Mh.
17784,MASLAK MASHATTAN KİRALIK 3+1 FULL ESYALI.SHORT TERM RENTAL FLAT,170.0,3+1,60.000,Merkez,Maslak Mah.
17785,AVANGART İSTANBUL EŞYALI 2+1 DÖNEMSEL LUX RESİDENCE DAİRE,105.0,2+1,45.000,Merkez,Ayazağa Mh.
17786,ALL İNCLUDED MASLAK 1453 SHORT TERM RENT SUİT SERVİCED RESİDENCE,170.0,2+1,80.000,Merkez,Maslak Mah.
17787,Doğalgaz (Kombi) Doğa Manzaralı 2+2 Emlak Ofisinden Ferah Konut Bu Fiyata Yok!,150.0,2+2,25.000,Merkez,Maslak Mah.
17788,BOŞ ! KÖŞE ÖN ÇİFT CEPHE 81M2 1+1 ( VADİSTANBUL TERAS ) MASLAK,81.0,1+1,20.000,Merkez,Ayazağa Mh.
17789,MASLAK / DARÜŞŞAFAKA MAH. / KILIÇ SİT. EŞYALI 3+1 KİRALIK DAİRE,132.0,3+1,17.000,Tarabya,Darüşşafaka Mh.
17790,FERAHEVLERDE 3+1 KİRALIK BAHÇE KATI,110.0,3+1,6.750,Tarabya,Ferahevler Mah.
17791,VADİSTANBUL TEK YETKİLİ OFİSTEN 1+1 KİRALIK OTURUMA HAZIR DAİRE,81.0,1+1,25.000,Merkez,Ayazağa Mh.
17792,Sariyer de Kiralık Orman Manzaralı 2+1 Eşyalı Kısa Dönem,116.0,2+1,38.000,Merkez,Huzur Mah.
17793,Sarıyer Merkez Zekeriyaköy Sitesi Eşyalı 2+1 Kiralık (845),126.0,2+1,38.990,Köyler,Zekeriyaköy Mh.
17794,Maslak Daruşşafaka Site İçi FULL YAPILI 3+1 BOŞ KULLANIMA HAZIR,120.0,3+1,17.500,Tarabya,Darüşşafaka Mh.
17795,MASLAK AĞAOĞLU 1453 1+1 EŞYALI KİRALIK DAİRE SARIYER,90.0,1+1,25.000,Merkez,Maslak Mah.
17796,ZEKERİYAKÖY MEDYAKENT SİTESİNDE 2+2 ÇATI DUBLEKSİ KİRALIK DAİRE,150.0,2+2,18.000,Köyler,Zekeriyaköy Mh.
17797,Zekeriyaköy Acarlarda çok iyi konumlu çatı dubleks daire 6+1,300.0,6+1,21.000,Köyler,Zekeriyaköy Mh.
17798,AYAZAĞA MERKEZDE 2+1 KİRALIK DAİRE,75.0,2+1,6.500,Merkez,Ayazağa Mh.
17799,YENİKÖY BAĞLAR MEVKİİ MERKEZDE 2+1,130.0,2+1,8.000,İstinye,İstinye Mh.
17800,SEBA EMİRGAN 2+1 KİRALIK FIRSAT ÖZEL YAPIM VE TÜM ALTERNATİFLER,125.0,2+1,18.000,Emirgan,Reşitpaşa Mh.
17801,KAYMAKLIĞA YAKIN MÜSTAKİL GİRİŞLİ 2+1 BAYAN VEYA AİLE'YE,60.0,2+1,6.500,Tarabya,Ferahevler Mah.
17802,VADİSTANBUL / SARIYER / AVANGART OTURUMA HAZIR 2+1 LÜKS DAİRE,120.0,2+1,25.000,Merkez,Ayazağa Mh.
17803,Skyland Residence'da Şerifiyeli 4+2 Penthouse Kiralık Vadi / LUX,420.0,4+2,400.000,Merkez,Huzur Mah.
17804,KRECBURNUNDA FIRSAT 3+1 KİRALIK SÜPER DAİRE,170.0,3+1,14.750,Tarabya,Kireçburnu Mh.
17805,AVANGART İSTANBULDA ÇİFT BANYOLU 2+1 KİRALIK DAİRE,125.0,2+1,27.500,Merkez,Ayazağa Mh.
17806,AĞAOĞLU MASLAK 1453 DE 2+1 160 m2 GÜNCEL BOŞ KİRALIK DAİRE,160.0,2+1,25.000,Merkez,Maslak Mah.
17807,AVANGART İSTANBUL EŞYALI SİTEİÇİ CEPHELİ STÜDYO DAİRE -GÜNCEL,45.0,1+0,15.000,Merkez,Ayazağa Mh.
17808,SKYLAND DA BÜYÜK TİP 1+1 98m2 TAŞINMAYA HAZIR KİRALIK DAİRE,98.0,1+1,18.000,Merkez,Huzur Mah.
17809,KİLYOS PARK KİLYA EVLERİN'DE LÜKS 4+1 BAHÇELİ KİRALIK FIRSAT,220.0,4+1,30.000,Köyler,Kumköy Mh.
17810,SEBA ROYAL 5+1 Çatı Dubleksi Kiralık,350.0,5+1,90.000,İstinye,İstinye Mh.
17811,Avangart Balkonlu Yeni Eşyalı 2+1 Kiralık Daire - 407 Errahome,120.0,2+1,35.500,Merkez,Ayazağa Mh.
17812,VADİSTANBUL AVANGART 1+1 FULL LÜKS EŞYALI KİRALIK DAİRE,65.0,1+1,22.000,Merkez,Ayazağa Mh.
17813,VADİSTANBUL TERAS 3+1 KİRALIK BOŞ İYİ KONUM vadistanbul park,184.0,3+1,40.000,Merkez,Ayazağa Mh.
17814,MASLAK 1453 KİRALIK 1+1 FULL EŞYALI - GÜNCEL,87.0,1+1,22.000,Merkez,Maslak Mah.
17815,"Etiler, Rumeli Hisarı Mahallesinde KİRALIK Daire",125.0,3+1,21.000,Rumelihisarı,Rumeli Hisarı Mh.
17816,Ağaoğlu Maslak 1453 'de Cadde manzaralı Kiralık 1+1 Daire Boş,95.0,1+1,18.000,Merkez,Maslak Mah.
17817,AĞAOĞLU MASLAK 1453 KİRALIK 3+1 LOFT DAİRE GÜNCEL HEMEN TAŞIN,330.0,3+1,48.000,Merkez,Maslak Mah.
17818,ZEKERİYAKÖY DRAGANİ EVLERİ 1-12 AY BAHÇELİ EŞYALI DUBLEX 3+1,160.0,3+1,33.950,Köyler,Zekeriyaköy Mh.
17819,İSTİNYE A+ SİTEDE KİRALIK 4+1 LÜKS DAİRE,275.0,4+1,100.000,İstinye,İstinye Mh.
17820,TARABYADA ARA KAT TEMİZ 2+1 KİRALIK DAİRE,140.0,2+1,8.000,Tarabya,
17821,MASLAK 1453 LÜX EŞYALI 2+1 BOŞ HEMEN TAŞIN YÜKSEK KAT FIRSAT,160.0,2+1,35.000,Merkez,Maslak Mah.
17822,Zekeriyaköyde geniş kullanımlı 3+1 eşyalı daire,170.0,3+1,20.000,Köyler,Zekeriyaköy Mh.
17823,YENİKÖY BAĞLARDA 2+1 KİRALIK DAİRE,100.0,2+1,8.000,Tarabya,Ferahevler Mah.
17824,Sadece bayana kiraliktir. FATURALAR DAHIL 7000,85.0,1+1,7.000,Köyler,Kumköy Mh.
17825,MASLAK AĞAOĞLU 1453 1+1 KİRALIK DAİRE - OTURUMA HAZIR /FOR RENT,90.0,1+1,19.000,Merkez,Maslak Mah.
17826,SKYLAND İSTANBULDA KİRALIK BÜYÜK TİP 1+1 DAİRE,99.0,1+1,20.000,Merkez,Huzur Mah.
17827,AĞAOĞLU 1453 TERAS EVLER KİRALIK BOŞ 2+1 GÜNCEL DAİRE FIRSATI,140.0,2.5+1,29.000,Merkez,Maslak Mah.
17828,"Yeniköy'de Boğaz Manzaralı, Kiralık Çatı Dubleksi",280.0,3+1,50.000,Yeniköy,Yeniköy Mh.
17829,FOLYAPIDAN EŞYALI 3+1 daire,125.0,3+1,12.500,Merkez,Ayazağa Mh.
17830,Şampiyondan 2+1 EŞYALI Geniş Ferah Daire,130.0,2+1,9.000,Rumelihisarı,Fatih Sultan Mehmet Mah.
17831,SKYLAND RESIDENCE 4+2 DUPLEX LUXURIOUS PENTHOUSE WITH FURNITURE,450.0,4+2,180.000,Merkez,Huzur Mah.
17832,"TARABYA'DA BUTİK BİR SİTEDE, ŞÖMİNELİ,HAVUZLU FERAH 4+1",290.0,4+1,42.000,Tarabya,
17833,W'DAN MASHATTAN'DA KİRALIK 1+1 LÜKS EŞYALI ÇOK TEMİZ FIRSAT,85.0,1+1,22.500,Merkez,Maslak Mah.
17834,AVANGART 1+1 KİRALIK EŞYALI DAİRE FIRATI,65.0,1+1,18.000,Merkez,Ayazağa Mh.
17835,MASLAK 1453 LOFT 3+1 KOPRU MNZ BOS HEMEN TASIN/ready to move,250.0,3+1,50.000,Merkez,Maslak Mah.
17836,Zekeriyaköy 1+1 kiralık daire,65.0,1+1,21.000,Köyler,Zekeriyaköy Mh.
17837,Şişli Agaoglu My Home Eşyalı 1+1 Kiralık (857),72.0,1+1,24.490,Merkez,Maslak Mah.
17838,NİSPETİYE CADDESİ ÜZERİNDE KİRALIK 2+1 EŞYALI DAİRE,130.0,2+1,45.000,Rumelihisarı,Rumeli Hisarı Mh.
17839,AVANGART 'DA KIRALIK 2+1 BOŞ OTURUMA HAZIR DAİRE - GÜNCEL,102.0,2+1,28.000,Merkez,Ayazağa Mh.
17840,"Ağaoğlu Maslak 1453'te, Kısa Dönem 1+1 Kiralık Daire",99.0,1+1,30.000,Merkez,Maslak Mah.
17841,MASLAK MASHATTAN DA FULL HAVUZ CEPHE 3+1 170 M2 GÜNCEL BOŞ,170.0,3+1,30.000,Merkez,Maslak Mah.
17842,AVANGART 3+1 VADİ CEPHELİ BÜYÜK TİP KİRALIK DAİRE,185.0,3+1,35.000,Merkez,Ayazağa Mh.
17843,SİTE İÇERİSİNDE 2+1 DAİRE,120.0,2+1,10.000,Merkez,Ayazağa Mh.
17844,MASLAK 1453 SİTESİ YÜKSEK KAT KİRALIK 1+1 EŞYALI,100.0,1+1,22.000,Merkez,Maslak Mah.
17845,SKYLAND İSTANBUL DA BOŞ YÜKSEK KAT ORMAN MANZARALI STÜDYO,61.0,1+0,15.000,Merkez,Huzur Mah.
17846,Sarıyer Maslak Darüşşafaka da 110 m2 mobilyalı daire,120.0,3+1,15.000,Tarabya,Darüşşafaka Mh.
17847,EMİRGAN DA SAHİLE YAKIN BAKIMLI ARAKAT,120.0,2+1,20.000,Emirgan,
17848,SKYLAND İSTANBUL 3+1 Güncel KİRALIK VADİ CEPHE,185.0,3+1,45.000,Merkez,Huzur Mah.
17849,SARIYER MADENDE EŞYASIZ KİRALIK 1+1 DAİRE 65 m2 ÖGRENCİYE UYGUN,70.0,1+1,6.900,Sarıyer,Maden Mah.
17850,Ferahevlerde. 2+1 ferah,130.0,2+1,8.000,Tarabya,Ferahevler Mah.
17851,YILDIZ GAYRİMENKULDEN TARABYADA METROYA YÜRÜME MESAFESİNDE DAİRE,100.0,2+1,9.250,Tarabya,Cumhuriyet Mah.
17852,MASLAK MASHATTAN KİRALIK 3+1 KAPALI MUTFAK BAHÇE DUBLEXİ DAİRE,180.0,3+1,34.000,Merkez,Maslak Mah.
17853,EMİRGAN KİRALIK DAİRE,130.0,3+1,40.000,Emirgan,
17854,SAHİBİNDEN,90.0,2+1,10.000,Yeniköy,Yeniköy Mh.
17855,AVANGART 3+1 TERAS BALKONLU KİRALIK GÜNCEL DAİRE,185.0,3+1,45.000,Merkez,Ayazağa Mh.
17856,ZEKERİYAKÖY MERKEZDE EŞYALI TEMİZ DUBLEKS DAİRE,120.0,3+1,20.000,Köyler,Zekeriyaköy Mh.
17857,Maslak Mashattan Boş 1+1 Kiralık Daire Havuz Cepheli,85.0,1+1,17.900,Merkez,Maslak Mah.
17858,Diamond dan Sarıyer Maden de Kiralık 5+1 288 m2 Çatı Dubleksi,288.0,5+1,39.000,Sarıyer,Maden Mah.
17859,AĞAOĞLUMASLAK 1453'DE KİRALIK FATURALARDAHİL KISA&UZUN DÖNEM 1+0,65.0,1+0,23.750,Merkez,Maslak Mah.
17860,Maslak Greenpine Residance 'da 2+1 Kiralık Daire,100.0,2+1,15.000,Merkez,Ayazağa Mh.
17861,ORYAP TAN AYAZAĞA OYAK SİTESİ HARİKA KONUM ARAKAT,110.0,3+1,10.500,Merkez,Huzur Mah.
17862,ŞİFASUYU KONAKLARINDA ŞEREFİYELi GENİŞ TERASLI MANZARALI DUBLEX,320.0,4+1,45.000,Sarıyer,Maden Mah.
17863,Sarıyer Maslak Eclipse Sitesi 1+1 Eşyalı Kiralık Daire,75.0,1+1,22.000,Merkez,Maslak Mah.
17864,SAHİBİNDEN KÖY ZEKERİYAKÖY LİVE AND WORK PROJESİNDE EŞYALI,137.0,2+1,26.000,Köyler,Zekeriyaköy Mh.
17865,Maslak Darüşşafaka Sitede Sahibinden Kiralık Daire,120.0,3+1,17.250,Tarabya,Darüşşafaka Mh.
17866,MASLAK MASHATTAN 3+1 KİRALIK DAİRE,170.0,3+1,40.000,Merkez,Maslak Mah.
17867,Sarıyer Noya Göl Evlerinde kiralık 3+1 daire,168.0,3+1,18.500,Köyler,Zekeriyaköy Mh.
17868,AVANGART İSTANBUL'DA ÇİFT BANYOLU 2+1 KİRALIK DAİRE vadistanbul,125.0,2+1,27.500,Merkez,Ayazağa Mh.
17869,AVANGART İSTANBUL DA 1+0 EŞYALI KİRALIK DAİRE,49.0,1+0,15.000,Merkez,Ayazağa Mh.
17870,AYAZAĞA-YEŞİLTEPE SİTE İÇERİSİNDE KİRALIK 3+1 DAİRE,110.0,3+1,9.750,Merkez,Ayazağa Mh.
17871,SARIYER MADEN BÖLGESİNDE BUTİK ELİT SİTEDE ÇATI DUBLEKSİ,155.0,3+1,20.000,Sarıyer,Maden Mah.
17872,AĞAOĞLU MASLAK 1453 3+1 LOFT TİPİ TAŞINMAYA HAZIR GÜNCEL,255.0,3+1,55.000,Merkez,Maslak Mah.
17873,3+1 194m2 FULLY FURNISHED FLAT IN İSTİNYE PARK HOUSES,194.0,3+1,82.000,İstinye,Pınar Mh.
17874,MASLAK MASHATTAN'da KİRALIK YÜKSEK KAT 3+1 DAİRE,170.0,3+1,33.500,Merkez,Maslak Mah.
17875,SİNPAŞ BOĞAZİÇİ MALİKANELERİ ÖĞRENCİYE UYGUN 4+2 KİRALIK DAİRE,280.0,4+2,32.000,Köyler,Zekeriyaköy Mh.
17876,SKYLAND İSTANBUL EŞYALI 1+1 EN BÜYÜK TİP DAİRE,97.0,1+1,30.000,Merkez,Huzur Mah.
17877,FIRSAT MASLAK'TA KİRALIK HOME OFİS,190.0,3+1,17.500,Merkez,Maslak Mah.
17878,*VİDEOLU* MASLAK 1453 188m2 3+1 SHORT TERM RENTAL SERVİCED APART,188.0,3+1,150.000,Merkez,Maslak Mah.
17879,LEVENT'TE BÜTÜN FATURALAR DAHİL AYLIK KİRALIK SUİT,20.0,1+0,3.750,Merkez,Maslak Mah.
17880,YENİKÖYDE KİRALIK 2+1 DAİRE,120.0,2+1,8.000,Yeniköy,Yeniköy Mh.
17881,Sarıyer Ağaoğlu 1453 Modern Eşyalı 4+1 Kiralık (462),204.0,4+1,63.990,Merkez,Maslak Mah.
17882,AVANGART İSTANBULDA FULL EŞYALI 2+1 UZUN DÖNEM KİRALIK,101.0,1+1,40.000,Köyler,Zekeriyaköy Mh.
17883,MASLAK 1453 KİRALIK 3+1 LOFT DAİRE - FOR RENT LOFT,250.0,3+1,48.000,Merkez,Maslak Mah.
17884,AYAZAĞA MEYDAN 2+1 EŞYALI DAİRE,95.0,2+1,7.850,Merkez,Ayazağa Mh.
17885,AĞAOĞLU MASLAK 1453 KİRALIK 3+1 DAİRE GÜNCEL BOŞ,200.0,3+1,32.000,Merkez,Maslak Mah.
17886,VADİSTANBUL PARK 2+1 156m2 KAPALI MUTFAK 28 EYLÜL OTURUMA HAZIR,156.0,2+1,40.000,Merkez,Ayazağa Mh.
17887,PANAROMA LİFE DA 1+1 FULL EŞYALI (KISA DÖNEM KİRALANACAKTIR),60.0,1+1,16.000,Köyler,Zekeriyaköy Mh.
17888,Ağaoğlu Maslak 1453 Orman Manzara Eşyalı 1+1 Kiralık Daire,85.0,1+1,25.000,Merkez,Maslak Mah.
17889,MASLAK 1453'TE 3+1 LOFT LÜKS EŞYALI TAŞINMAY HAZIR KİRALIK DAİRE,295.0,3+1,90.000,Merkez,Maslak Mah.
17890,MASLAK MASHATTAN DA BÜYÜK KÖŞE TİP BAHÇE KATI 3+1 FULL EŞYALI,170.0,3+1,38.000,Merkez,Maslak Mah.
17891,SKYLAND İSTANBUL KİRALIK 2+1 YÜKSEK KAT STADYUM CEPHE BOŞ DAİRE,125.0,2+1,30.000,Merkez,Huzur Mah.
17892,2+1 Ferah 100m2 Daire 6000 TL,105.0,2+1,6.000,Merkez,Ayazağa Mh.
17893,ZEKERİYAKÖY MERKEZDE SİTE İÇİ LÜKS FUL EŞYALI 4+1 DAİRE KAÇMAZ,370.0,4+1,55.000,Köyler,Zekeriyaköy Mh.
17894,VADİSTANBUL 1+1 EŞYALI GÜNCEL KİRALIK DAİRE,86.0,1+1,22.000,Merkez,Ayazağa Mh.
17895,VADİSTANBUL AVANGART 3+1 VADİ CEPHE KİRALIK BOŞ DAİRE,180.0,3+1,37.500,Merkez,Ayazağa Mh.
17896,AVANGART İSTANBUL 2+1 KİRALIK DAİRE / skyland vadistanbul 1453,101.0,2+1,30.000,Merkez,Ayazağa Mh.
17897,İSTİNYE PARK RESİDENCE MUHTEŞEM MANZARALI KİRALIK 3+1 DAİRE,200.0,3+1,65.000,İstinye,İstinye Mh.
17898,** AVRUPA KONUTLARI ÇAMLIVADİ 1+1 KİRALIK DAİRE / vadistanbul **,68.0,1+1,25.000,Merkez,Ayazağa Mh.
17899,DARÜŞŞAFAKA MAH. BELDEMİZ SİTESİ KİRALIK BOŞ 4+1 DUBLEKS DAİRE,240.0,4+1,30.000,Tarabya,Darüşşafaka Mh.
17900,MASLAK 1453 KİRALIK 3+1 SIFIR MOBİLYALI DAİRE |Avangart |Vadi,187.0,3+1,55.000,Merkez,Maslak Mah.
17901,Sarıyer İstanblue Villalarında Müstakil Bahçeli Çatı Dubleks,200.0,3.5+1,25.000,Köyler,Rumelifeneri Mh.
17902,MASLAK AĞAOĞLU 1453 -- 3.5+1 FULL EŞYALI / FULL FURNISHED,215.0,3.5+1,55.000,Merkez,Maslak Mah.
17903,Tarabya üstünde eşyalı daire,110.0,2+1,15.500,Tarabya,Cumhuriyet Mah.
17904,TARABYA ÜSTÜ CADDE ALIŞVERİŞ ULAŞIM YAKIN KİRALIK 3+1,150.0,3+1,10.800,Tarabya,Cumhuriyet Mah.
17905,AĞAOĞLU MASLAK 1453 1+1 EŞYALI KİRALIK %100 GÜNCEL FIRSAT DAİRE,88.0,1+1,25.000,Merkez,Maslak Mah.
17906,Hacıosman Metro fully furnished 3+1 apartment with balcony,125.0,3+1,16.000,Tarabya,
17907,Eşyalı Sıfır daire,90.0,2+1,7.500,Büyükdere,Büyükdere Mh.
17908,EMİRGAN MERKEZDE DENİZ VE DOĞA MANZARALI,120.0,3+1,35.000,Emirgan,
17909,VADİSTANBUL VE ORMANA CEPHELİ TAŞINMAYA HAZIR BOŞ KİRALIK 2+1,101.0,2+1,35.000,Merkez,Ayazağa Mh.
17910,TARABYA DA FULL EŞYALI KİRALIK DAİRE,85.0,1.5+1,10.000,Tarabya,Ferahevler Mah.
17911,"MEGA WORLD'DEN ZEKERİYAKÖYDE BAHÇELİ,KAMELYALI SIFIR 4+1 DAİRE",180.0,4+1,20.000,Köyler,Zekeriyaköy Mh.
17912,MASLAK 1453 EŞYALI KİRALIK 1+1,94.0,1+1,23.000,Merkez,Maslak Mah.
17913,Premium Fully Furnished Residence Flat at 42 Maslak 32nd Floor,104.0,1+1,40.000,Merkez,Maslak Mah.
17914,MASLAK 1453 ESYALI 1+1 YUKSEK KAT HEMEN OTUR her sey dahil/sh/L,80.0,1+1,27.500,Merkez,Maslak Mah.
17915,MASLAK 1453'TE C BLOKLARDA KİRALIK 1+1 DAİRE,84.0,1+1,17.000,Merkez,Maslak Mah.
17916,Sarıyer Tarabya Metro'ya yakın Boğaz & Köprü Manzaralı Möbleli,130.0,3+1,25.000,Tarabya,
17917,İSTİNYE BUTİK SİTEDE KİRALIK BAHÇE DUBLEKS,300.0,4+1,95.000,İstinye,İstinye Mh.
17918,Maslak Mashattan Büyük Tip 3+1 Peyzaj Cepheli Kiralık Daire Boş,180.0,3+1,39.900,Merkez,Maslak Mah.
17919,İSTİNYEPARK TA KİRALIK 3+1 İYİ KONUMLU DAİRE-İSTİNYE PARK,194.0,3+1,82.000,İstinye,Pınar Mh.
17920,Tarabya Ultra Lüks Kiralık 2+1 Yalı Dairesi yeniköy,135.0,2+1,60.000,Tarabya,
17921,İstinye Seba Royal Kiralık Lüx Çatı Dublex,330.0,5+1,90.000,İstinye,İstinye Mh.
17922,MASLAK 1453 KİRALIK SIFIR FULL EŞYALI 2+1 KISA UZUN DÖNEM-VADİ,145.0,2+1,38.000,Merkez,Maslak Mah.
17923,FIRSAT! AVANGART İSTANBUL'DA GÜNCEL 2+1 BOŞ DAİRE,101.0,2+1,30.000,Merkez,Ayazağa Mh.
17924,Zekeriyaköy Adatepe Sitesinde Sıfır 3+1 Çatı Dubleksi,190.0,3+1,35.000,Köyler,Zekeriyaköy Mh.
17925,Sarıyer Tarabya'da Kiralık Daire,170.0,2+1,25.000,Tarabya,Cumhuriyet Mah.
17926,"Ağaoğlu Maslak 1453 For Rent 3,5+1 Loft Dublex Kiralık Güncel",350.0,3.5+1,70.000,Merkez,Maslak Mah.
17927,Sarıyer Tarabya'da Kiralık Daire,170.0,2+1,22.000,Tarabya,Cumhuriyet Mah.
17928,ağaoğlu 1453 kiralık 1+0 daire FULL EŞYALI /// avangart skyland,65.0,1+0,18.000,Merkez,Maslak Mah.
17929,Mesa maslak Evlerinde kiralık 5+1 çatı dubleks,220.0,5+1,55.000,Tarabya,Çamlıtepe Mh.
17930,YENİKÖY'DE KÖYBAŞI CADDESİ'NDE BUTİK SİTEDE SIFIRLANMIŞ DAİRE,142.0,3+1,30.000,Yeniköy,Yeniköy Mh.
17931,HER'O BROKER - RUMELİHİSARI'NDA BOĞAZ MANZARALI ÖZEL DAİRE,220.0,3+1,75.000,Rumelihisarı,Rumeli Hisarı Mh.
17932,MASLAK MASHATTAN'DA 3+1 KİRALIK MIELE ANKASTRELİ DAİRE |1453,170.0,3+1,34.000,Merkez,Maslak Mah.
17933,FULLY FURNISHED 2+1 DUPLEX IN ZEKERİYAKÖYDE 190 m2,190.0,2+1,30.000,Köyler,Uskumruköy Mh.
17934,LACİVERT_UK | SARIYER BÜYÜKDERE HAVUZLU SİTEDE KİRALIK DAİRE,240.0,4+1,20.000,Büyükdere,Kazım Karabekir Paşa Mh.
17935,SARIYER TARABYAÜSTÜ'NDE BOĞAZ MANZARALI 3+1 2 BANYOLU DAİRE,155.0,3+1,26.000,Tarabya,Kireçburnu Mh.
17936,Sarıyer Büyükdere de Muhteşem Boğaz Manzaralı 2+1 Kiralık Daire,120.0,2+1,19.500,Büyükdere,Büyükdere Mh.
17937,AĞAOĞLU MASLAK 1453 3+1 LOFT 80m2 TERASLI OTURUMA HAZIR DAİRE,250.0,3+1,55.000,Merkez,Maslak Mah.
17938,AĞAOĞLU MASLAK 1453 KİRALIK 2+1 KISA DONEM-FOR RENT FURNISHED,120.0,2+1,40.000,Merkez,Maslak Mah.
17939,YENİKÖY ANA CADDE ÜZERİNDE BOĞAZ MANZARALI KİRALIK DAİRE,125.0,2+1,35.000,Yeniköy,Yeniköy Mh.
17940,VADİSTANBUL TERAS 1+1 FIRSAT KİRALIK DAİRE,81.0,1+1,19.500,Merkez,Ayazağa Mh.
17941,SARIYER MERKEZ'DE SAHİLE 1 DK EŞYALI GENİŞ 2+1 KİRALIK DAİRE,110.0,2+1,12.000,Sarıyer,Sarıyer Merkez Mh.
17942,MASHATTAN KONUTLARI KİRALIK 5+1 EŞYALI PENTHOUSE KATTA TEK DAİRE,256.0,5+1,75.500,Merkez,Maslak Mah.
17943,ÇAMLIVADİ AVRUPA KONUTLARI 2+1 KİRALIK EYLÜL TESLİM DAİRE,135.0,2+1,35.000,Merkez,Ayazağa Mh.
17944,KOÇ UNIVERSITESINE 2 DAKIKA MESAFEDE GÜVENLIKLI 1+1 ESYALI,65.0,1+1,22.000,Köyler,Zekeriyaköy Mh.
17945,Premium Fully Furnished Residence Flat at 42 Maslak 33nd Floor,108.0,1+1,42.500,Merkez,Maslak Mah.
17946,MEGA WORLD'DEN ZEKERİYAKÖYDE TERASLI MUHTEŞEM 3+1 SIFIR DAİRE,160.0,3+1,16.000,Köyler,Zekeriyaköy Mh.
17947,AVANGART İSTANBULDA VADİ MANZARALI FULL EŞYALI 3+1 KİRALIK DAİRE,130.0,3+1,55.000,Merkez,Ayazağa Mh.
17948,MASLAK 1453 ESYALI 3+1 HEMEN OTUR SH/L/TERM,190.0,3+1,50.000,Merkez,Maslak Mah.
17949,MASHATTAN'DA HEMEN OTURMAYA UYGUN 3+1 KİRALIK DAİRE,175.0,3+1,40.000,Merkez,Maslak Mah.
17950,SKYWORLD'DEN SEBA ROYAL KONAKLARI 5+1 Kiralık Çatı Dubleksi,352.0,5+1,90.000,İstinye,İstinye Mh.
17951,W'DAN MASHATTAN'DA KİRALIK 1+1 EŞYALI HAVUZ CEPHELİ BOŞ FIRSAT,85.0,1+1,22.500,Merkez,Maslak Mah.
17952,Nidapark İstinye 'de Kiralık 4+1 Bahçe Katı Daire / LUX,283.0,4+1,140.000,İstinye,İstinye Mh.
17953,AYAZAĞA SİTE İÇERİSİNDE 2+1 KİRALIK BALKONLU DAİRE,120.0,2+1,10.000,Merkez,Ayazağa Mh.
17954,MASHATTAN FULL HAVUZ MANZARALI 1+1 DAİRE,85.0,1+1,18.000,Merkez,Maslak Mah.
17955,Maslak 1453' te Orman Mnz. Kısa Dönem Full Eşyalı 2+1,163.0,2+1,45.000,Merkez,Maslak Mah.
17956,AVANGART İSTANBUL 4+1 220 M2 VADİSTANBUL MNZ KİRALIK,220.0,4+1,40.000,Merkez,Ayazağa Mh.
17957,SARIYER MERKEZ YENİ MAHALLEDE BOĞAZ MANZARALI KİRALIK 2+1 DAİRE,100.0,2+1,18.000,Sarıyer,Yeni Mah.
17958,MASLAK 1453 FOR RENT 1+1 LUXURY FURNISHED-KİRALIK EŞYALI DAİRE,85.0,1+1,25.000,Merkez,Maslak Mah.
17959,VADİSTANBUL KİRALIK GÜNCEL 2+1 YÜKSEK KAT FIRSAT DAİRE,145.0,2+1,35.000,Merkez,Ayazağa Mh.
17960,MASLAK AĞAOĞLU 1453 KİRALIK 1+0 EŞYALI DAİRE*SHORT TIME*3-6 AY**,67.0,1+0,20.000,Merkez,Maslak Mah.
17961,SKYLAND DA 1+0 EŞYALI GÜNCEL KİRALIK STÜDYO,54.0,1+0,15.000,Merkez,Huzur Mah.
17962,SKYWORLD'DEN AĞAOĞLU 1453 2.5+1 Eşyalı Güncel Kiralık Daire,150.0,2.5+1,35.000,Merkez,Maslak Mah.
17963,Zekeriyaköy Adatepe Sitesinde Sıfır 4+1 Bahçe Dubleksi,220.0,4+1,40.000,Köyler,Zekeriyaköy Mh.
17964,AĞAOĞLU MASLAK 1453 MODERN EŞYALI KİRALIK 1+1 DAİRE,84.0,1+1,25.000,Merkez,Maslak Mah.
17965,NİDAPARK SEYRANTEPE 3+1 VE TÜM ALTERNATİFLER VADİSTANBUL MASLAK,174.0,3+1,39.000,Merkez,Huzur Mah.
17966,METROYA YAKIN ERKEK APART (KOMİSYON YOK),20.0,1+0,4.300,Merkez,Maslak Mah.
17967,2+1 106m2 Peyzaj/Orman Manz. Balkonlu+Çamaşır oda ( ÇAMLIVADİ ),106.0,2+1,26.000,Merkez,Ayazağa Mh.
17968,SARIYER MADEN BÖLGESİNDE ORMAN MANZARALI KİRALIK DUBLEKS,280.0,2+1,32.000,Sarıyer,Maden Mah.
